"Activo","Puede publicar","Descripción","Unidad de medida","Unidad de medida compra","Descripción de compra","Código de barras","Impuestos del cliente","Impuestos de proveedor","Cantidad a mano","Coste","Nombre","Puede ser comprado","Categoría del Producto","Referencia interna","Tipo de producto","Precio de venta","Puede ser vendido"
"False","False","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Minihamburgueses alga nori (12 unit), UNITAT, LA VEGANERIA;Multiplicador=1;","Unidades","Unidades","Minihamburgueses alga nori (12 unit), UNITAT, LA VEGANERIA","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","4.8048","Minihamburgueses alga nori (12 unit), UNITAT, LA VEGANERIA","True","Sin categoría","lav0033","Almacenable","7.31","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Minihamburguesa de ceba (8 unit), UNITAT, LA VEGANERIA;Multiplicador=1;","Unidades","Unidades","Minihamburguesa de ceba (8 unit), UNITAT, LA VEGANERIA","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","3.3805509433962","Minihamburguesa de ceba (8 unit), UNITAT, LA VEGANERIA","True","Sin categoría","lav0034","Almacenable","4.54","True"
"False","False","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Minihamburguesa de ceba (12 unit), UNITAT, LA VEGANERIA;Multiplicador=1;","Unidades","Unidades","Minihamburguesa de ceba (12 unit), UNITAT, LA VEGANERIA","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","5.1265333333333","Minihamburguesa de ceba (12 unit), UNITAT, LA VEGANERIA","True","Sin categoría","lav0035","Almacenable","7.31","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Hamburguesa de seitan i xampinyó (2 unit), UNITAT, LA VEGANERIA;Multiplicador=1;","Unidades","Unidades","Hamburguesa de seitan i xampinyó (2 unit), UNITAT, LA VEGANERIA","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","13.79","3.14","Hamburguesa de seitan i xampinyó (2 unit), UNITAT, LA VEGANERIA","True","Sin categoría","lav0036","Almacenable","4.02","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Hamburguesa de civada i llentia (2 unit), UNITAT, LA VEGANERIA;Multiplicador=1;","Unidades","Unidades","Hamburguesa de civada i llentia (2 unit), UNITAT, LA VEGANERIA","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","8.0","3.14","Hamburguesa de civada i llentia (2 unit), UNITAT, LA VEGANERIA","True","Sin categoría","lav0037","Almacenable","4.02","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Hamburguesa civada i cigró (2 unit), UNITAT, LA VEGANERIA;Multiplicador=1;","Unidades","Unidades","Hamburguesa civada i cigró (2 unit), UNITAT, LA VEGANERIA","8436576340448.0","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","8.0","3.14","Hamburguesa civada i cigró (2 unit), UNITAT, LA VEGANERIA","True","Sin categoría","lav0038","Almacenable","4.02","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Hamburguesa civada i atzuki (2 unit), UNITAT, LA VEGANERIA;Multiplicador=1;","Unidades","Unidades","Hamburguesa civada i atzuki (2 unit), UNITAT, LA VEGANERIA","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","11.5","3.14","Hamburguesa civada i adzuki (2 unit), UNITAT, LA VEGANERIA","True","Sin categoría","lav0039","Almacenable","4.02","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Hamburguesa arros, fajol i alga nori (2 unit), UNITAT, LA VEGANERIA;Multiplicador=1;","Unidades","Unidades","Hamburguesa arros, fajol i alga nori (2 unit), UNITAT, LA VEGANERIA","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","11.5","3.14","Hamburguesa arros, fajol i alga nori (2 unit), UNITAT, LA VEGANERIA","True","Sin categoría","lav0040","Almacenable","4.02","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Hamburguesa arròs, fajol, nap i xirivia (2 unit), UNITAT, LA VEGANERIA;Multiplicador=1;","Unidades","Unidades","Hamburguesa arròs, fajol, nap i xirivia (2 unit), UNITAT, LA VEGANERIA","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","6.5","3.14","Hamburguesa arròs, fajol, nap i xirivia (2 unit), UNITAT, LA VEGANERIA","True","Sin categoría","lav0041","Almacenable","4.02","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Croquetes de ceps (10 unit.), UNITAT, LA VEGANERIA;Multiplicador=1;","Unidades","Unidades","Croquetes de ceps (10 unit.), UNITAT, LA VEGANERIA","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","6.975","5.09","Croquetes de ceps (10 unit.), UNITAT, LA VEGANERIA","True","Sin categoría","lav0042","Almacenable","6.51","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Croquetes de seitan i nou moscada (10 unit), UNITAT, LA VEGANERIA;Multiplicador=1;","Unidades","Unidades","Croquetes de seitan i nou moscada (10 unit), UNITAT, LA VEGANERIA","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","1.0","5.09","Croquetes de seitan i nou moscada (10 unit), UNITAT, LA VEGANERIA","True","Sin categoría","lav0043","Almacenable","6.51","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Croquetes de seitan i ceps (10 unit), UNITAT, LA VEGANERIA;Multiplicador=1;","Unidades","Unidades","Croquetes de seitan i ceps (10 unit), UNITAT, LA VEGANERIA","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","2.0","5.09","Croquetes de seitan i ceps (10 unit), UNITAT, LA VEGANERIA","True","Sin categoría","lav0044","Almacenable","6.51","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Salsitxes de seitan i tofu amb pebre negre (6 unit), UNITAT, LA VEGANERIA;Multiplicador=1;","Unidades","Unidades","Salsitxes de seitan i tofu amb pebre negre (6 unit), UNITAT, LA VEGANERIA","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","3.8529818181818","Salsitxes de seitan i tofu amb pebre negre (6 unit), UNITAT, LA VEGANERIA","True","Sin categoría","lav0045","Almacenable","5.06","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Salsitxes de seitan i tofu amb pebre vermell dolç (6 unit), UNITAT, LA VEGANERIA;Multiplicador=1;","Unidades","Unidades","Salsitxes de seitan i tofu amb pebre vermell dolç (6 unit), UNITAT, LA VEGANERIA","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","3.8016","Salsitxes de seitan i tofu amb pebre vermell dolç (6 unit), UNITAT, LA VEGANERIA","True","Sin categoría","lav0046","Almacenable","4.89","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Salsitxes de seitan i tofu amb herbes provençals (6 unit), UNITAT, LA VEGANERIA;Multiplicador=1;","Unidades","Unidades","Salsitxes de seitan i tofu amb herbes provençals (6 unit), UNITAT, LA VEGANERIA","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","3.8419714285714","Salsitxes de seitan i tofu amb herbes provençals (6 unit), UNITAT, LA VEGANERIA","True","Sin categoría","lav0047","Almacenable","5.35","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Salsitxes de seitan i tofu amb trompeta de la mort (6 unit), UNITAT, LA VEGANERIA;Multiplicador=1;","Unidades","Unidades","Salsitxes de seitan i tofu amb trompeta de la mort (6 unit), UNITAT, LA VEGANERIA","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","3.8608114285714","Salsitxes de seitan i tofu amb trompeta de la mort (6 unit), UNITAT, LA VEGANERIA","True","Sin categoría","lav0048","Almacenable","5.35","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Salsitxes de seitan i tofu amb cúrcuma (6 unit), UNITAT, LA VEGANERIA;Multiplicador=1;","Unidades","Unidades","Salsitxes de seitan i tofu amb cúrcuma (6 unit), UNITAT, LA VEGANERIA","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","3.8958545454545","Salsitxes de seitan i tofu amb cúrcuma (6 unit), UNITAT, LA VEGANERIA","True","Sin categoría","lav0049","Almacenable","5.35","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Mandonguilles darròs i 5 llavors (12 unit.), UNITAT, LA VEGANERIA;Multiplicador=1;","Unidades","Unidades","Mandonguilles darròs i 5 llavors (12 unit.), UNITAT, LA VEGANERIA","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","3.3","Mandonguilles darròs i 5 llavors (12 unit.), UNITAT, LA VEGANERIA","True","Sin categoría","lav0050","Almacenable","4.54","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Mandonguilles de mill i verdures (12 unit.), UNITAT, LA VEGANERIA;Multiplicador=1;","Unidades","Unidades","Mandonguilles de mill i verdures (12 unit.), UNITAT, LA VEGANERIA","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","3.0","3.55","Mandonguilles de mill i verdures (12 unit.), UNITAT, LA VEGANERIA","True","Sin categoría","lav0051","Almacenable","4.54","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Mandonguilles de mill i samfaina (12 unit.), UNITAT, LA VEGANERIA;Multiplicador=1;","Unidades","Unidades","Mandonguilles de mill i samfaina (12 unit.), UNITAT, LA VEGANERIA","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","3.1415647058824","Mandonguilles de mill i samfaina (12 unit.), UNITAT, LA VEGANERIA","True","Sin categoría","lav0052","Almacenable","4.54","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Mandonguilles de mill, carbassó i sèsam (12 unit.), UNITAT, LA VEGANERIA;Multiplicador=1;","Unidades","Unidades","Mandonguilles de mill, carbassó i sèsam (12 unit.), UNITAT, LA VEGANERIA","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","5.0","3.4875","Mandonguilles de mill, carbassó i sèsam (12 unit.), UNITAT, LA VEGANERIA","True","Sin categoría","lav0053","Almacenable","4.54","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Passagana Nori, UNITAT, LA VEGANERIA;Multiplicador=1;","Unidades","Unidades","Passagana Nori, UNITAT, LA VEGANERIA","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","3.19","Passagana Nori, UNITAT, LA VEGANERIA","True","Sin categoría","lav0054","Almacenable","4.04","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Passagana remolatxa, UNITAT, LA VEGANERIA;Multiplicador=1;","Unidades","Unidades","Passagana remolatxa, UNITAT, LA VEGANERIA","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","2.8776","Passagana remolatxa, UNITAT, LA VEGANERIA","True","Sin categoría","lav0055","Almacenable","4.04","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Passagana cúrcuma, UNITAT, LA VEGANERIA;Multiplicador=1;","Unidades","Unidades","Passagana cúrcuma, UNITAT, LA VEGANERIA","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","2.9327294117647","Passagana cúrcuma, UNITAT, LA VEGANERIA","True","Sin categoría","lav0056","Almacenable","4.04","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Canelons de paté de xampinyos, UNITAT, LA VEGANERIA;Multiplicador=1;","Unidades","Unidades","Canelons de paté de xampinyos, UNITAT, LA VEGANERIA","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","4.0607118644068","Canelons de paté de xampinyos, UNITAT, LA VEGANERIA","True","Sin categoría","lav0057","Almacenable","5.25","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Fricandó de seitan amb bolets, UNITAT, LA VEGANERIA;Multiplicador=1;","Unidades","Unidades","Fricandó de seitan amb bolets, UNITAT, LA VEGANERIA","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","3.0","4.41","Fricandó de seitan amb bolets, UNITAT, LA VEGANERIA","True","Sin categoría","lav0058","Almacenable","5.64","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Truita de patates, UNITAT, LA VEGANERIA;Multiplicador=1;","Unidades","Unidades","Truita de patates, UNITAT, LA VEGANERIA","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","3.2032","Truita de patates, UNITAT, LA VEGANERIA","True","Sin categoría","lav0059","Almacenable","4.6","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Lassanya de shiitake, UNITAT, LA VEGANERIA;Multiplicador=1;","Unidades","Unidades","Lassanya de shiitake, UNITAT, LA VEGANERIA","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","4.15","Lassanya de shiitake, UNITAT, LA VEGANERIA","True","Sin categoría","lav0060","Almacenable","5.24","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Seitan a la ratafia, UNITAT, LA VEGANERIA;Multiplicador=1;","Unidades","Unidades","Seitan a la ratafia, UNITAT, LA VEGANERIA","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","0.0","Seitan a la ratafia, UNITAT, LA VEGANERIA","True","Sin categoría","lav0061","Almacenable","5.07","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Seitan Morú 250 gr., UNITAT, LA VEGANERIA;Multiplicador=1;","Unidades","Unidades","Seitan Morú 250 gr., UNITAT, LA VEGANERIA","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","3.26","Seitan Morú 250 gr., UNITAT, LA VEGANERIA","True","Sin categoría","lav0062","Almacenable","3.59","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Seitan Shawarma 250 gr. (daus), UNITAT, LA VEGANERIA-;Multiplicador=1;","Unidades","Unidades","Seitan Shawarma 250 gr. (daus), UNITAT, LA VEGANERIA-","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","1.0","3.26","Seitan Shawarma 250 gr. (daus), UNITAT, LA VEGANERIA-","True","Sin categoría","lav0063","Almacenable","4.38","True"
"False","False","Origen= ;Visible=Si;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Tofu blanc Kg;Multiplicador=1;","kg","kg","Tofu blanc Kg","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","2.7984","Tofu blanc Kg","True","Sin categoría","lav0064","Almacenable","15.17","True"
"False","False","Origen= ;Visible=No;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Seitan Kg, LA VEGANERIA;Multiplicador=1;","kg","kg","Seitan Kg, LA VEGANERIA","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","0.0","Seitan Kg, LA VEGANERIA","True","Sin categoría","lav0065","Almacenable","15.17","False"
"True","True","Origen= ;Visible=si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Hamburguesa arròs i remolatxa, UNITAT, LA VEGANERIA;Multiplicador=1;","Unidades","Unidades","Hamburguesa arròs i remolatxa, UNITAT, LA VEGANERIA","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","3.0","3.14","Hamburguesa arròs, fajol i remolatxa, UNITAT, LA VEGANERIA","True","Sin categoría","lav0066","Almacenable","4.02","True"
"False","False","Origen= ;Visible=no;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Cresta vegana (empanada), UNITAT, LA VEGANERIA;Multiplicador=1;","Unidades","Unidades","Cresta vegana (empanada), UNITAT, LA VEGANERIA","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","0.65","Cresta vegana (empanada), UNITAT, LA VEGANERIA","True","Sin categoría","lav0067","Almacenable","0.81","True"
"True","True","Origen= ;Visible=si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Hamburguesa de cànem i mostassa BAIX EN GLUTEN (2u. x 100 gr), LA VEGANERIA;Multiplicador=1;","Unidades","Unidades","Hamburguesa de cànem i mostassa BAIX EN GLUTEN (2u. x 100 gr), LA VEGANERIA","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","0.0","Hamburguesa de cànem i mostassa BAIX EN GLUTEN (2u. x 100 gr), LA VEGANERIA","True","Sin categoría","lav0068","Almacenable","4.03","True"
"True","True","Origen= ;Visible=si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Hamburguea de cànem i remolatxa BAIX EN GLUTEN (2u. x 100gr), LA VEGANERIA;Multiplicador=1;","Unidades","Unidades","Hamburguea de cànem i remolatxa BAIX EN GLUTEN (2u. x 100gr), LA VEGANERIA","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","2.2681818181818","Hamburguea de cànem i remolatxa BAIX EN GLUTEN (2u. x 100gr), LA VEGANERIA","True","Sin categoría","lav0069","Almacenable","4.03","True"
"True","True","Origen= ;Visible=si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Hamburguesa de cànem, carbassa i poma BAIX EN GLUTEN (2u. x 100 gr), LA VEGANERIA;Multiplicador=1;","Unidades","Unidades","Hamburguesa de cànem, carbassa i poma BAIX EN GLUTEN (2u. x 100 gr), LA VEGANERIA","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","5.0","3.125","Hamburguesa de cànem, carbassa i poma BAIX EN GLUTEN (2u. x 100 gr), LA VEGANERIA","True","Sin categoría","lav0070","Almacenable","4.03","True"
"True","True","Origen= ;Visible=si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Croquetes de carbassa i anet BAIX EN GLUTEN  ( 10u.), LAVEGANERIA;Multiplicador=1;","Unidades","Unidades","Croquetes de carbassa i anet BAIX EN GLUTEN  ( 10u.), LAVEGANERIA","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","1.0","4.54","Croquetes de carbassa i anet BAIX EN GLUTEN  ( 10u.), LAVEGANERIA","True","Sin categoría","lav0071","Almacenable","6.15","True"
"True","True","Origen= ;Visible=si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Croquetes de trompeta de la mort BAIX EN GLUTEN (10u.), LA VEGANERIA;Multiplicador=1;","Unidades","Unidades","Croquetes de trompeta de la mort BAIX EN GLUTEN (10u.), LA VEGANERIA","","IVA 10% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","4.54","Croquetes de trompeta de la mort BAIX EN GLUTEN (10u.), LA VEGANERIA","True","Sin categoría","lav0073","Almacenable","6.15","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Gel hidratant Aloe vera 250 ml, LILÀ;Multiplicador=1;","Unidades","Unidades","Gel hidratant Aloe vera 250 ml, LILÀ","8437013353045.0","IVA 21% (Bienes)","21% IVA soportado (bienes corrientes)","5.0","5.99169","Gel hidratant Aloe vera 250 ml, LILÀ","True","Sin categoría","lil0001","Almacenable","9.5","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Desodorant Home cedre i sàndal 50 ml, LILÀ;Multiplicador=1;","Unidades","Unidades","Desodorant Home cedre i sàndal 50 ml, LILÀ","8437013353281.0","IVA 21% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","2.8928171428571","Desodorant cedre i sàndal 50 ml, LILÀ","True","Sin categoría","lil0002","Almacenable","6.81","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Crema matificant açai i babassú 50 ml, LILÀ;Multiplicador=1;","Unidades","Unidades","Crema matificant açai i babassú 50 ml, LILÀ","8437013353038.0","IVA 21% (Bienes)","21% IVA soportado (bienes corrientes)","1.0","8.21","Crema matificant açai i babassú 50 ml, LILÀ","True","Sin categoría","lil0003","Almacenable","10.51","True"
"True","True","Origen=;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Crema de mans argània i aloe 5 ml, LILÀ;Multiplicador=1;","Unidades","Unidades","Crema de mans argània i aloe 5 ml, LILÀ","8437013353113.0","IVA 21% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","3.6288392857143","Crema de mans argània i aloe 50 ml, LILÀ","True","Sin categoría","lil0004","Almacenable","6.25","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Crema nutritiva corporal karité i civada 200 ml, LILÀ;Multiplicador=1;","Unidades","Unidades","Crema nutritiva corporal karité i civada 200 ml, LILÀ","8437013353014.0","IVA 21% (Bienes)","21% IVA soportado (bienes corrientes)","3.0","4.8888","Crema nutritiva corporal karité i civada 200 ml, LILÀ","True","Sin categoría","lil0005","Almacenable","8.6","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Crema nutritiva corporal karité i civada 400 ml, LILÀ;Multiplicador=1;","Unidades","Unidades","Crema nutritiva corporal karité i civada 400 ml, LILÀ","8437013353298.0","IVA 21% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","5.5637735849057","Crema nutritiva corporal karité i civada 400 ml, LILÀ","True","Sin categoría","lil0006","Almacenable","16.15","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Crema nutritiva facial karité i rosa mosqueta 5 ml, LILÀ;Multiplicador=1;","Unidades","Unidades","Crema nutritiva facial karité i rosa mosqueta 5 ml, LILÀ","8437013353076.0","IVA 21% (Bienes)","21% IVA soportado (bienes corrientes)","2.0","7.5514285714286","Crema nutritiva facial karité i rosa mosqueta 50 ml, LILÀ","True","Sin categoría","lil0007","Almacenable","11.28","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Aigua micel·lar Raïm 250 ml, LILÀ;Multiplicador=1;","Unidades","Unidades","Aigua micel·lar Raïm 250 ml, LILÀ","8437013353427.0","IVA 21% (Bienes)","21% IVA soportado (bienes corrientes)","5.0","3.7539","Aigua micel.lar Raïm 250 ml, LILÀ","True","Sin categoría","lil0008","Almacenable","10.29","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Protector labial Karité5 gr, LILÀ;Multiplicador=1;","Unidades","Unidades","Protector labial Karité5 gr, LILÀ","8437013353304.0","IVA 21% (Bienes)","21% IVA soportado (bienes corrientes)","8.0","1.4928761904762","Protector labial Karité5 gr, LILÀ","True","Sin categoría","lil0009","Almacenable","2.59","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Crema antiarrugues hialurònic i civada 50 ml, LILÀ;Multiplicador=1;","Unidades","Unidades","Crema antiarrugues hialurònic i civada 50 ml, LILÀ","8437013353007.0","IVA 21% (Bienes)","21% IVA soportado (bienes corrientes)","4.0","8.16156","Crema antiarrugues hialurònic i civada 50 ml, LILÀ","True","Sin categoría","lil0010","Almacenable","11.72","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Xampú i gel bany nadó calèndula 250ml, LILÀ;Multiplicador=1;","Unidades","Unidades","Xampú i gel bany nadó calèndula 250ml, LILÀ","8437013353236.0","IVA 21% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","4.6582823529412","Xampú i gel bany nadó calèndula 250ml, LILÀ","True","Sin categoría","lil0011","Almacenable","6.8","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Crema hidratant nadó calèndula i oli ametlla 200 ml, LILÀ;Multiplicador=1;","Unidades","Unidades","Crema hidratant nadó calèndula i oli ametlla 200 ml, LILÀ","8437013353229.0","IVA 21% (Bienes)","21% IVA soportado (bienes corrientes)","3.0","7.0422","Crema hidratant nadó calèndula i oli ametlla 200 ml, LILÀ","True","Sin categoría","lil0012","Almacenable","10.13","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Crema de bolquer 50 ml, LILÀ;Multiplicador=1;","Unidades","Unidades","Crema de bolquer 50 ml, LILÀ","8437013353243.0","IVA 21% (Bienes)","21% IVA soportado (bienes corrientes)","5.0","3.9576","Crema de bolquer 50 ml, LILÀ","True","Sin categoría","lil0013","Almacenable","6.09","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Serum antiedat jojoba i llí 30 ml, LILÀ;Multiplicador=1;","Unidades","Unidades","Serum antiedat jojoba i llí 30 ml, LILÀ","8437013353410.0","IVA 21% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","10.60695","Sèrum antiedat jojoba i llí 30 ml, LILÀ","True","Sin categoría","lil0014","Almacenable","21.84","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Desodorant bàsic sàlvia i ilang-ilang 50 ml, LILÀ;Multiplicador=1;","Unidades","Unidades","Desodorant bàsic sàlvia i ilang-ilang 50 ml, LILÀ","8437013353090.0","IVA 21% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","4.5008","Desodorant bàsic sàlvia i ilang-ilang 50 ml, LILÀ","True","Sin categoría","lil0015","Almacenable","6.81","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Xampú gel i bany home 250 ml, LILÀ;Multiplicador=1;","Unidades","Unidades","Xampú gel i bany home 250 ml, LILÀ","8437013353274.0","IVA 21% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","4.1041777777778","Xampú gel i bany home 250 ml, LILÀ","True","Sin categoría","lil0016","Almacenable","6.09","True"
"False","False","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Bàlsam post-afaitat, LILÀ;Multiplicador=1;","Unidades","Unidades","Bàlsam post-afaitat, LILÀ","8437013353403.0","IVA 21% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","4.328625","Bàlsam post-afaitat, LILÀ","True","Sin categoría","lil0017","Almacenable","9.04","True"
"True","True","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Xampú suau 250 ml, LILÀ;Multiplicador=1;","Unidades","Unidades","Xampú suau 250 ml, LILÀ","8437013353069.0","IVA 21% (Bienes)","21% IVA soportado (bienes corrientes)","0.0","3.8657142857143","Xampú suau 250 ml, LILÀ","True","Sin categoría","lil0018","Almacenable","5.77","True"
