"factualizado","bloqueado","equivalencia","idsubcuentairpfcom","idsubcuentacom","stockmin","observaciones","codbarras","codimpuesto","stockfis","stockmax","costemedio","preciocoste","tipocodbarras","nostock","codsubcuentacom","descripcion","codsubcuentairpfcom","secompra","codfamilia","codfabricante","imagen","controlstock","referencia","tipo","pvp","sevende","publico","partnumber","trazabilidad"
"2021-12-04","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Tamari Shoyu 1 l, SAKAI;Multiplicador=1;","8423245050227","IVA10","2","0","3.63","0","Code39","0",NULL,"Tamari Shoyu 1 l, SAKAI",NULL,"1","12","sakai",NULL,"1","sak0004",NULL,"4.83","1","0",,"0"
"2018-03-07","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Paper vàter 8 ud -UNITAT-;Multiplicador=1;","4003395445612","IVA21","0","0","2.9","0","Code39","0",NULL,"Paper vàter 8 ud -UNITAT-",NULL,"1","VARI","sakai",NULL,"1","sak0005",NULL,"3.62","1","0",,"0"
"2018-03-07","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Rollo paper cuina 4 ud. -UNITAT-;Multiplicador=1;","4003395414816","IVA21","0","0","2.9","0","Code39","0",NULL,"Rollo paper cuina 4 ud. -UNITAT-",NULL,"1","VARI","sakai",NULL,"1","sak0006",NULL,"3.62","1","0",,"0"
"2018-03-07","1",NULL,NULL,NULL,"0","Origen=;Visible=No;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Tovalloleta intima 12 ud, NATRACARE;Multiplicador=1;","78212620015","IVA21","0","0","2","0","Code39","0",NULL,"Tovalloleta intima 12 ud, NATRACARE",NULL,"1","9","sakai",NULL,"1","sak0008",NULL,"2.25","1","0",,"0"
"2018-03-07","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Tovalloleta nadó 50 ud. -UNITAT-;Multiplicador=1;","782126200112","IVA21","0","0","3.57","0","Code39","0",NULL,"Tovalloleta nadó 50 ud. -UNITAT-",NULL,"1","9","sakai",NULL,"1","sak0009",NULL,"4.45","1","0",,"0"
"2018-03-07","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Dentrífic calendula 100 ml. -UNITAT-;Multiplicador=1;","8000921212539","IVA21","0","0","2.8","0","Code39","0",NULL,"Dentrífic calendula 100 ml. -UNITAT-",NULL,"1","9","sakai",NULL,"1","sak0010",NULL,"3.49","1","0",,"0"
"2018-03-07","1",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Dentrífic infantil 50 ml, CUCCIOLO BABYNAT;Multiplicador=1;","8000921217077","IVA21","0","0","2.52","0","Code39","0",NULL,"Dentrífic infantil 50 ml, CUCCIOLO BABYNAT",NULL,"1","9","sakai",NULL,"1","sak0013",NULL,"3.55","1","0",,"0"
"2018-03-07","1",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Xampú blat germinat 250 ml, NATURA HOUSE;Multiplicador=1;","8000921214397","IVA21","0","0","3.402","0","Code39","0",NULL,"Xampú blat germinat 250 ml, NATURA HOUSE",NULL,"1","9","sakai",NULL,"1","sak0015",NULL,"5.13","1","0",,"0"
"2021-12-09","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Xampú mel propolis 250 ml, NATURA HOUSE;Multiplicador=1;","8000921214359","IVA21","0","0","3.645","0","Code39","0",NULL,"Xampú mel propolis 250 ml, NATURA HOUSE",NULL,"1","9","sakai",NULL,"1","sak0017",NULL,"5.18","1","0",,"0"
"2021-12-04","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Tamari Shoyu 250ml, SAKAI;Multiplicador=1;","8423245050043","IVA10","0","0","2.65","0","Code39","0",NULL,"Tamari Shoyu 250ml, SAKAI",NULL,"1","12","sakai",NULL,"1","sak0020",NULL,"3.52","1","0",,"0"
"2021-12-01","0",NULL,NULL,NULL,"0","Origen=;Visible=No;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Galeta Frollini Cacao eco 250gr. -unitat-;Multiplicador=1;","8423245300605","IVA10","0.75","0","1.9086512820513","0","Code39","0",NULL,"Galeta Frollini Cacao eco 250gr. -unitat-",NULL,"1","5","sakai",NULL,"1","sak0021",NULL,"2.59","1","0",,"0"
"2021-12-01","0",NULL,NULL,NULL,"0","Origen=;Visible=No;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Galeta Frollini Cereales eco 250gr. -unitat-;Multiplicador=1;","8423245300629","IVA10","0","0","1.95","0","Code39","0",NULL,"Galeta Frollini Cereales eco 250gr. -unitat-",NULL,"1","5","sakai",NULL,"1","sak0022",NULL,"2.59","1","0",,"0"
"2027-02-19","1",NULL,NULL,NULL,"0","Origen=;Visible=No;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Galeta Frollini Digestive eco 250gr. -unitat-;Multiplicador=1;","8423245300636","IVA10","7","0","2.1","0","Code39","0",NULL,"Galeta Frollini Digestive eco 250gr. -unitat-",NULL,"1","5","sakai",NULL,"1","sak0023",NULL,"2.66","1","0",,"0"
"2018-04-14","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Paté de carxofes, 120 gr;Multiplicador=1;","8423245151139","IVA10","0","0","2.235652173913","0","Code39","0",NULL,"Paté de carxofes, 120 gr",NULL,"1","4","sakai",NULL,"1","sak0024",NULL,"3.37","1","0",,"0"
"2018-04-14","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Paté d,albergínia, 120 gr;Multiplicador=1;","8423245151146","IVA10","0","0","2.5","0","Code39","0",NULL,"Paté d&#39;albergínia, 120 gr",NULL,"1","4","sakai",NULL,"1","sak0025",NULL,"3.11","1","0",,"0"
"2018-04-14","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Salsa pesto, 120 gr (espiga biologica);Multiplicador=1;","8423245151207","IVA10","0","0","0","0","Code39","0",NULL,"Salsa pesto, 120 gr (espiga biologica)",NULL,"1","4","sakai",NULL,"1","sak0026",NULL,"3.55","1","0",,"0"
"2018-04-14","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Sabó íntim, INTIMELLE;Multiplicador=1;","8000921212201","IVA21","0","0","5.16","0","Code39","0",NULL,"Sabó íntim, INTIMELLE",NULL,"1","9","sakai",NULL,"1","sak0027",NULL,"6.43","1","0",,"0"
"2018-04-14","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Crema de mans calendula i espigol;Multiplicador=1;","8000921211617","IVA21","0","0","2.58","0","Code39","0",NULL,"Crema de mans calendula i espigol",NULL,"1","12","sakai",NULL,"1","sak0028",NULL,"3.22","1","0",,"0"
"2018-04-14","1",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Agar-Agar, 20 gr;Multiplicador=1;","8423245010047","IVA10","0","0","2.8","0","Code39","0",NULL,"Agar-Agar, 20 gr",NULL,"1","12","sakai",NULL,"1","sak0029",NULL,"3.49","1","0",,"0"
"2022-03-22","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Mocadors de  butxaca ISMAX;Multiplicador=1;","8412214304140","IVA21","17","0","0.82","0","Code39","0",NULL,"Mocadors de  butxaca 10 unit, ISMAX",NULL,"1","9","sakai",NULL,"1","sak0030",NULL,"1.09","1","0",,"0"
"2021-12-04","0",NULL,NULL,NULL,"0","Origen=;Visible=No;Unitat_Venda=;Unitat_Compra=;Nom_Compra=KUZU 150 gr Sakai;Multiplicador=1;","4942050310011","IVA10","2","0","3.743","0","Code39","0",NULL,"KUZU 150 gr Sakai",NULL,"1","12","sakai",NULL,"1","sak0031",NULL,"5.05","1","0",,"0"
"2019-11-18","1",NULL,NULL,NULL,"0","Origen= ;Visible=no;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Sèsam negre 250 gr, SAKAI;Multiplicador=1;","8423245050098","IVA10","0","0","4.018","0","Code39","0",NULL,"Sèsam negre 250 gr, SAKAI",NULL,"1","1","sakai",NULL,"1","sak0032",NULL,"5.19","1","0",,"0"
"2021-12-01","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Aigua amb Gas 50 ml, SANT LLORENÇ;Multiplicador=1;","8425004032895","IVA10","11","0","0.2998","0","Code39","0",NULL,"Aigua amb Gas 50 ml, SANT LLORENÇ",NULL,"1","7","sanmy",NULL,"1","san0001",NULL,"0.4","1","0",,"0"
"2021-12-01","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Aigua amb Gas 1&#39;5 cl, SANT LLORENÇ;Multiplicador=1;",,"IVA10","-3","0","0.3858724137931","0","Code39","0",NULL,"Aigua amb Gas 1&#39;5 cl, SANT LLORENÇ",NULL,"1","7","sanmy",NULL,"1","san0002",NULL,"0.53","1","0",NULL,"0"
"2021-12-01","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Gasosa 50 cl, SANMY (envàs retornable);Multiplicador=1;",,"IVA21","8","0","0.35545","0","Code39","0",NULL,"Gasosa 50 cl, SANMY (envàs retornable)",NULL,"1","7","sanmy",NULL,"1","san0003",NULL,"0.48","1","0",,"0"
"2021-12-01","0",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=;Unitat_Compra=;Nom_Compra=ENVÀS retornable Gasosa 50 cl, SANMY;Multiplicador=1;",,"IVA21","-17","0","0.31","0","Code39","0",NULL,"ENVÀS retornable Gasosa 50 cl, SANMY",NULL,"1","7","sanmy",NULL,"1","san0004",NULL,"0.41","1","0",,"0"
"2021-12-01","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Tònica 1l, SANMY;Multiplicador=1;","8410470181024","IVA10","3","0","0.5996","0","Code39","0",NULL,"Tònica 1l, SANMY",NULL,"1","7","sanmy",NULL,"1","san0005",NULL,"0.8","1","0",,"0"
"2021-12-01","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Sifò 1l, GEISER (sanmy);Multiplicador=1;",,"IVA10","2","0","0.7109","0","Code39","0",NULL,"Sifò 1l, GEISER (sanmy)",NULL,"1","7","sanmy",NULL,"1","san0006",NULL,"0.94","1","0",NULL,"0"
"2025-09-19","0",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=;Unitat_Compra=;Nom_Compra=ENVÀS retornable SIFÓ GEISER;Multiplicador=1;",,"IVA10","1","0","4","0","Code39","0",NULL,"ENVÀS retornable SIFÓ GEISER",NULL,"1","7","sanmy",NULL,"1","san0007",NULL,"4.26","1","0",NULL,"0"
"2020-01-27","0",NULL,NULL,NULL,"0","Origen=;Visible=no;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Caixa de plàstic sifò;Multiplicador=1;",,"IVA10","1","0","1","0","Code39","0",NULL,"Caixa de plàstic sifò",NULL,"1","7","sanmy",NULL,"1","san0008",NULL,"1.07","1","0",,"0"
"2021-03-23","0",NULL,NULL,NULL,"0","Origen=;Visible=No;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Caixa de plàstic gasosa;Multiplicador=1;",,"IVA21","0","0","6.2","0","Code39","0",NULL,"Caixa de plàstic gasosa",NULL,"1","7","sanmy",NULL,"1","san0009",NULL,"5.99","1","0",,"0"
"2022-08-31","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Galet petit a granel, KG, LA MOIANESA;Multiplicador=1;",,"IVA10","9.14","0","2.415","0","Code39","0",NULL,"Galet petit a granel, KG, LA MOIANESA",NULL,"1","2","queviure",NULL,"1","seg0001",NULL,"3.08","1","0",,"0"
"2022-02-03","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Iogurt de vaca Biogust 500g, UNITAT, LA SELVATANA;Multiplicador=1;","8437010662119","IVA10","8","0","2.09","0","Code39","0",NULL,"Iogurt de vaca Biogust 500g, UNITAT, LA SELVATANA",NULL,"1","28","selvatan",NULL,"1","sel0001",NULL,"2.68","1","0",,"0"
"2022-02-03","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Iogurt de vaca Biogust 1kg, UNITAT, LA SELVATANA;Multiplicador=1;","8437010662133","IVA10","6.975","0","3.18","0","Code39","0",NULL,"Iogurt de vaca Biogust 1kg, UNITAT, LA SELVATANA",NULL,"1","28","selvatan",NULL,"1","sel0002",NULL,"4.07","1","0",,"0"
"2022-02-03","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Iogurt de vaca Biogust 3.5kg, UNITAT, LA SELVATANA;Multiplicador=1;",,"IVA10","0","0","9.1069333333333","0","Code39","0",NULL,"Iogurt de vaca Biogust 3.5kg, UNITAT, LA SELVATANA",NULL,"1","28","selvatan",NULL,"1","sel0003",NULL,"12.8","1","0",,"0"
"2022-02-03","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Iogurt de vaca Biogust (2 unitats de 125g), UNITAT, LA SELVATANA;Multiplicador=1;","8437010662126","IVA10","-5","0","1.1293666666667","0","Code39","0",NULL,"Iogurt de vaca Biogust (2 unitats de 125g), UNITAT, LA SELVATANA",NULL,"1","28","selvatan",NULL,"1","sel0004",NULL,"1.51","1","0",,"0"
"2022-02-03","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Llet Pasteuritzada de vaca 1 litre, UNITAT, LA SELVATANA;Multiplicador=1;","8437010662218","IVA4","35","0","1.45","0","Code39","0",NULL,"Llet Pasteuritzada de vaca 1 litre, UNITAT, LA SELVATANA",NULL,"1","28","selvatan",NULL,"1","sel0005",NULL,"1.86","1","0",,"0"
"2022-02-03","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Llet de vaca Pasteuritzada 5 litre, UNITAT, LA SELVATANA;Multiplicador=1;",,"IVA4","0","0","6.2078","0","Code39","0",NULL,"Llet de vaca Pasteuritzada 5 litre, UNITAT, LA SELVATANA",NULL,"1","28","selvatan",NULL,"1","sel0006",NULL,"8.44","1","0",,"0"
"2022-02-03","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=kg;Unitat_Compra=unitat;Nom_Compra=Formatge de vaca Quesu (gouda) barra 3.5kg aprox, UNITAT, LA SELVATANA;Multiplicador=3.5;",,"IVA4","0","0","23.29","0","Code39","0",NULL,"Formatge de vaca Quesu (gouda) barra 3.5kg aprox, KG, LA SELVATANA",NULL,"1","28","selvatan",NULL,"1","sel0007",NULL,"14.54","1","0",,"0"
"2022-02-03","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=kg;Unitat_Compra=unitat;Nom_Compra=Formatge de vaca Quesu (gouda) mitja barra 1.750kg aprox, UNITAT, LA SELVATANA;Multiplicador=1.75;",,"IVA4","0.955","0","11.36","0","Code39","0",NULL,"Formatge de vaca Quesu (gouda) mitja barra 1.750kg aprox, KG, LA SELVATANA",NULL,"1","28","selvatan",NULL,"1","sel0008",NULL,"14.54","1","0",,"0"
"2022-02-03","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Formatge de vaca Quesu (gouda) tac de 250g aprox, UNITAT, LA SELVATANA;Multiplicador=1;","8437010662515","IVA4","6","0","3.51","0","Code39","0",NULL,"Formatge de vaca Quesu (gouda) tac de 250g aprox, UNITAT, LA SELVATANA",NULL,"1","28","selvatan",NULL,"1","sel0009",NULL,"4.48","1","0",,"0"
"2022-02-03","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Mató de vaca terrina 500g, UNITAT, LA SELVATANA;Multiplicador=1;",,"IVA4","2","0","4.64","0","Code39","0",NULL,"Mató de vaca terrina 500g, UNITAT, LA SELVATANA",NULL,"1","28","selvatan",NULL,"1","sel0010",NULL,"5.94","1","0",,"0"
"2022-03-12","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Iogurt Biogust 125 gr (1 unitat), LA SELVATANA;Multiplicador=1;",,"IVA10","22","0","0.45","0","Code39","0",NULL,"Iogurt Biogust 125 gr (1 unitat), LA SELVATANA",NULL,"1","28","selvatan",NULL,"1","sel0011",NULL,"0.58","1","0",,"0"
"2023-04-19","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Taller Pasta dents;Multiplicador=1;",,"IVA0","0","0","0","0","Code39","0",NULL,"Taller Pasta dents",NULL,"1","VARI","VARIS",NULL,"1","tal0001",NULL,"5.21","1","0",,"0"
"2004-06-19","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=taller de pizza;Multiplicador=1;",,"IVA0","0","0","0","0","Code39","0",NULL,"taller de pizza",NULL,"1","VARI","VARIS",NULL,"1","tal0002",NULL,"5.21","1","0",NULL,"0"
"2018-09-19","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Tast de vins;Multiplicador=1;",,"IVA0","0","0","0","0","Code39","0",NULL,"Tast de vins",NULL,"1","VARI","VARIS",NULL,"1","tal0003",NULL,"7.21","1","0",NULL,"0"
"2019-10-15","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Taller de sabons;Multiplicador=1;",,"IVA0","0","0","0","0","Code39","0",NULL,"Taller de sabons",NULL,"1","VARI","VARIS",NULL,"1","tall0003",NULL,"4.12","1","0",NULL,"0"
"2020-01-04","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=taller de bosses;Multiplicador=1;",,"IVA0","0","0","0","0","Code39","0",NULL,"taller de bosses",NULL,"1","VARI","VARIS",NULL,"1","tall004",NULL,"3.09","1","0",,"0"
"2022-05-18","0",NULL,NULL,NULL,"0","Origen=;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Xocolata 70% amb ametlles 150 gr. TONI GARSI;Multiplicador=1;","8437018264049","IVA10","15","0","2.9","0","Code39","0",NULL,"Xocolata 72% amb ametlles 150 gr. TONI GARSI",NULL,"1","6","tonigars",NULL,"1","ton0001",NULL,"3.85","1","0",,"0"
"2022-05-18","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Xocolata 85% 150 gr TONI GARSI;Multiplicador=1;","8437018264056","IVA10","0","0","2.7377846153846","0","Code39","0",NULL,"Xocolata 85% 150 gr TONI GARSI",NULL,"1","6","tonigars",NULL,"1","ton0002",NULL,"3.72","1","0",,"0"
"2022-05-18","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Xocolata 72% TONI GARSI;Multiplicador=1;","8437018264032","IVA10","-2","0","2.7392372881356","0","Code39","0",NULL,"Xocolata 72% TONI GARSI",NULL,"1","6","tonigars",NULL,"1","ton0003",NULL,"3.72","1","0",,"0"
"2022-05-18","0",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Pasta de cacau 100% 150 gr. TONI GARSI;Multiplicador=1;",,"IVA10","2","0","3.2723454","0","Code39","0",NULL,"Pasta de cacau 100% en pastilles (200 gr.), TONI GARSI",NULL,"1","6","tonigars",NULL,"1","ton0004",NULL,"4.35","1","0",,"0"
"2020-02-19","1",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Pasta de cacau 100% 400 gr. TONI GARSI;Multiplicador=1;",,"IVA10","0","0","5.45","0","Code39","0",NULL,"Pasta de cacau pur 100%, 400 gr., UNITAT, TONI GARSI",NULL,"1","6","tonigars",NULL,"1","ton0005",NULL,"6.9","1","0",,"0"
"2022-03-18","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Pasta de cacau pur 100% 150 gr, TONI GARSI;Multiplicador=1;","8410109327120","IVA10","1","0","2.8","0","Code39","0",NULL,"Pasta de cacau pur 100% 150 gr, TONI GARSI",NULL,"1","6","tonigars",NULL,"1","ton0006",NULL,"3.58","1","0",,"0"
"2022-05-18","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Pasta de cacau pur 100% amb panses, TONI GARSI;Multiplicador=1;","8410109327137","IVA10","5","0","3","0","Code39","0",NULL,"Pasta de cacau pur 100% amb panses, TONI GARSI",NULL,"1","6","tonigars",NULL,"1","ton0007",NULL,"3.99","1","0",,"0"
"2021-12-14","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Torró a la pedra amb panela, UNITAT, TONI GARSI;Multiplicador=1;",,"IVA10","2","0","6.65","0","Code39","0",NULL,"Torró a la pedra amb panela 300 gr, UNITAT, TONI GARSI",NULL,"1","6","tonigars",NULL,"1","ton0008",NULL,"8.51","1","0",,"0"
"2022-03-18","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Cacau pur en pols 400gr, UNITAT, TONI GARSI;Multiplicador=1;",,"IVA10","-1","0","4.659875","0","Code39","0",NULL,"Cacau pur en pols 400gr, UNITAT, TONI GARSI",NULL,"1","6","tonigars",NULL,"1","ton0009",NULL,"6.05","1","0",,"0"
"2021-12-14","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Pasta de cacau amb ametlles 150 gr, UNITAT, TONI GARSI;Multiplicador=1;","8410109321210","IVA10","0","0","2.8434","0","Code39","0",NULL,"Pasta de cacau amb ametlles 150 gr, UNITAT, TONI GARSI",NULL,"1","6","tonigars",NULL,"1","ton0010",NULL,"3.84","1","0",,"0"
"2021-12-14","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Torró Girlatxe amb sèsam torrat 300 gr, TONI GARSI;Multiplicador=1;",,"IVA10","0","0","7.898","0","Code39","0",NULL,"Torró Girlatxe amb sèsam torrat 300 gr, TONI GARSI",NULL,"1","6","tonigars",NULL,"1","ton0011",NULL,"8.5","1","0",,"0"
"2021-12-14","1",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=kg;Unitat_Compra=kg;Nom_Compra=Torró de xocolate 72% 225 gr., TONI GARSI;Multiplicador=1;",,"IVA10","2","0","5.3218181818182","0","Code39","0",NULL,"Torró de xocolate 72% 225 gr., TONI GARSI",NULL,"1","6","tonigars",NULL,"1","ton0012",NULL,"6.75","1","0",,"0"
"2021-11-25","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Torró a la pedra 200 gr. TONI GARSI;Multiplicador=1;",,"IVA10","-7","0","5.1","0","Code39","0",NULL,"Torró a la pedra 200 gr. TONI GARSI",NULL,"1","6","tonigars",NULL,"1","ton0013",NULL,"6.43","1","0",,"0"
"2021-12-01","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=Mantega de cacau 150 gr, TONI GARSI;Multiplicador=1;",,"IVA10","2","0","1.818","0","Code39","0",NULL,"Mantega de cacau 150 gr, TONI GARSI",NULL,"1","6","tonigars",NULL,"1","ton0014",NULL,"4.83","1","0",,"0"
"2003-10-18","1",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Vi negre TTS Sense Sulfits, LES TORRES DE SELMA;Multiplicador=1;",,"IVA21","1","0","4.5","0","Code39","0",NULL,"Vi negre TTS Sense Sulfits, LES TORRES DE SELMA",NULL,"1","13","torresde",NULL,"1","tor0001",NULL,"6.34","1","0",,"0"
"2004-10-18","1",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Vi negre Syranat sense sulfits, LES TORRES DE SELMA;Multiplicador=1;",,"IVA21","1","0","5.7857142857143","0","Code39","0",NULL,"Vi negre Syranat sense sulfits, LES TORRES DE SELMA",NULL,"1","13","torresde",NULL,"1","tor0002",NULL,"7.6","1","0",,"0"
"2016-11-18","1",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Vi negre Amphora TTS sense súlfits, LES TORRES DE SELMA;Multiplicador=1;",,"IVA21","0","0","3.15","0","Code39","0",NULL,"Vi negre Amphora TTS sense súlfits, LES TORRES DE SELMA",NULL,"1","13","torresde",NULL,"1","tor0003",NULL,"4.44","1","0",,"0"
"2018-06-27","0",NULL,NULL,NULL,"0","Origen= ;Visible=No;Unitat_Venda=;Unitat_Compra=;Nom_Compra=ports entrega;Multiplicador=1;",,"IVA21","0","0","3.5378342","0","Code39","1",NULL,"ports entrega",NULL,"1","VARI","VARIS",NULL,"1","transport",NULL,"13.09","0","0",,"0"
"2022-09-23","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=;Unitat_Compra=;Nom_Compra=Vi de nous 70 cl, TRES CADIRES;Multiplicador=1;",,"IVA21","3","0","8.26","0","Code39","0",NULL,"Vi de nous 70 cl, TRES CADIRES",NULL,"1","13","queviure",NULL,"1","tre0001",NULL,"11.68","1","0",,"0"
"2021-12-15","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda=unitat;Unitat_Compra=unitat;Nom_Compra=La penjada (ratafia) 50 cl, La Sobirana Cooperativa;Multiplicador=1;",,"IVA21","8","0","8.6","0","Code39","0",NULL,"La penjada (ratafia) 50 cl, La Sobirana Cooperativa",NULL,"1","13","queviure",NULL,"1","tre0002",NULL,"11.01","1","0",,"0"
"2021-12-15","0",NULL,NULL,NULL,"0","Origen= ;Visible=Si;Unitat_Venda= unitat;Unitat_Compra= unitat;Nom_Compra=El Penjat (tronjó) 50 cl, La Sobirana Cooperativa;Multiplicador=1;",,"IVA21","4","0","8.6","0","Code39","0",NULL,"El Penjat (tronjó) 50 cl, La Sobirana Cooperativa",NULL,"1","13","queviure",NULL,"1","tre0003",NULL,"11.01","1","0",,"0"
